date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count,positions_by_symbol
2023-06-10T00:00:00,152799438.00958,9363419.78958,142799438.00958002,1427.9943800958001,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 213.67, 'unrealized_pnl': 89893.53120000003, 'market_value': 241447.09999999998}, 'GAZP': {'quantity': 940.0, 'average_price': 199.63392127659574, 'current_price': 156.23, 'unrealized_pnl': -40799.686000000016, 'market_value': 146856.19999999998}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1465.54, 'unrealized_pnl': 45306.98299999998, 'market_value': 143622.91999999998}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 101.0, 'unrealized_pnl': 142705037.18138, 'market_value': 142904092.0}}"
2023-06-11T00:00:00,152199235.38957998,9363419.78958,142199235.38958,1421.9923538958,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 199.96, 'unrealized_pnl': 74401.23120000007, 'market_value': 225954.80000000002}, 'GAZP': {'quantity': 940.0, 'average_price': 199.63392127659574, 'current_price': 149.58, 'unrealized_pnl': -47050.68599999999, 'market_value': 140605.2}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1482.34, 'unrealized_pnl': 46953.38299999997, 'market_value': 145269.31999999998}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.59, 'unrealized_pnl': 142124931.46138, 'market_value': 142323986.28}}"
2023-06-12T00:00:00,152176915.38957998,9363419.78958,142176915.38958,1421.7691538958,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 202.64, 'unrealized_pnl': 77429.63120000003, 'market_value': 228983.19999999998}, 'GAZP': {'quantity': 940.0, 'average_price': 199.63392127659574, 'current_price': 148.56, 'unrealized_pnl': -48009.486000000004, 'market_value': 139646.4}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1522.22, 'unrealized_pnl': 50861.62299999999, 'market_value': 149177.56}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.57, 'unrealized_pnl': 142096633.62138, 'market_value': 142295688.44}}"
2023-06-13T00:00:00,151575610.68357998,9382022.48358,141575610.68358,1415.7561068358002,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 201.78, 'unrealized_pnl': 76457.83120000004, 'market_value': 228011.4}, 'GAZP': {'quantity': 846.0, 'average_price': 199.8264680851064, 'current_price': 153.66, 'unrealized_pnl': -39056.83200000001, 'market_value': 129996.36}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1513.22, 'unrealized_pnl': 49979.62299999999, 'market_value': 148295.56}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.14, 'unrealized_pnl': 141488230.06138, 'market_value': 141687284.88}}"
2023-06-14T00:00:00,153168414.94758004,9398646.167580001,143168414.94758,1431.6841494758003,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 206.12, 'unrealized_pnl': 81362.03120000006, 'market_value': 232915.6}, 'GAZP': {'quantity': 762.0, 'average_price': 200.03872440944883, 'current_price': 151.18, 'unrealized_pnl': -37230.348, 'market_value': 115199.16}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1527.45, 'unrealized_pnl': 51374.163, 'market_value': 149690.1}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 101.26, 'unrealized_pnl': 143072909.10138002, 'market_value': 143271963.92000002}}"
2023-06-15T00:00:00,150473830.94357997,9413686.64358,140473830.94358,1404.7383094358001,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 210.81, 'unrealized_pnl': 86661.73120000004, 'market_value': 238215.3}, 'GAZP': {'quantity': 686.0, 'average_price': 200.27555685131196, 'current_price': 149.22, 'unrealized_pnl': -35024.11200000001, 'market_value': 102364.92}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1531.06, 'unrealized_pnl': 51727.943, 'market_value': 150043.88}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 99.35, 'unrealized_pnl': 140370465.38138, 'market_value': 140569520.2}}"
2023-06-16T00:00:00,157474256.47158,9427143.91158,147474256.47158,1474.7425647158,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 207.96, 'unrealized_pnl': 83441.23120000007, 'market_value': 234994.80000000002}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 152.4, 'unrealized_pnl': -29748.564, 'market_value': 94183.2}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1476.52, 'unrealized_pnl': 46383.02299999999, 'market_value': 144698.96}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 104.3, 'unrealized_pnl': 147374180.78138, 'market_value': 147573235.6}}"
2023-06-17T00:00:00,152341323.91158,9427143.91158,142341323.91158,1423.4132391158,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 196.59, 'unrealized_pnl': 70593.13120000006, 'market_value': 222146.7}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 156.02, 'unrealized_pnl': -27511.403999999995, 'market_value': 96420.36}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1472.31, 'unrealized_pnl': 45970.443, 'market_value': 144286.38}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.68, 'unrealized_pnl': 142252271.74138, 'market_value': 142451326.56}}"
2023-06-18T00:00:00,160720752.93158,9427143.91158,150720752.93158,1507.2075293158,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 208.16, 'unrealized_pnl': 83667.23120000004, 'market_value': 235220.8}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 155.59, 'unrealized_pnl': -27777.144, 'market_value': 96154.62}, 'NVTK': {'quantity': 98.0, 'average_price': 1003.2238469387755, 'current_price': 1519.34, 'unrealized_pnl': 50579.38299999997, 'market_value': 148895.31999999998}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 106.59, 'unrealized_pnl': 150614283.46138, 'market_value': 150813338.28}}"
2023-06-19T00:00:00,154450926.08308002,9436076.44308,144450926.08308002,1444.5092608308003,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 204.1, 'unrealized_pnl': 79079.43120000005, 'market_value': 230633.0}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 148.09, 'unrealized_pnl': -32412.144, 'market_value': 91519.62}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1496.42, 'unrealized_pnl': 43797.97450000001, 'market_value': 133181.38}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 102.17, 'unrealized_pnl': 144360460.82138002, 'market_value': 144559515.64000002}}"
2023-06-20T00:00:00,156981385.49308,9436076.44308,146981385.49308,1469.8138549307998,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 201.79, 'unrealized_pnl': 76469.13120000003, 'market_value': 228022.69999999998}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 148.61, 'unrealized_pnl': -32090.783999999985, 'market_value': 91840.98000000001}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1497.45, 'unrealized_pnl': 43889.644500000024, 'market_value': 133273.05000000002}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 103.96, 'unrealized_pnl': 146893117.50138, 'market_value': 147092172.32}}"
2023-06-21T00:00:00,152478266.68308,9436076.44308,142478266.68308,1424.7826668307998,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 197.08, 'unrealized_pnl': 71146.83120000007, 'market_value': 222700.40000000002}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 150.77, 'unrealized_pnl': -30755.903999999995, 'market_value': 93175.86}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1499.98, 'unrealized_pnl': 44114.81450000001, 'market_value': 133498.22}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.78, 'unrealized_pnl': 142393760.94138, 'market_value': 142592815.76}}"
2023-06-22T00:00:00,154611907.24308,9436076.44308,144611907.24308,1446.1190724307999,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 204.82, 'unrealized_pnl': 79893.03120000006, 'market_value': 231446.6}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 148.4, 'unrealized_pnl': -32220.564, 'market_value': 91711.2}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1545.16, 'unrealized_pnl': 48135.834500000026, 'market_value': 137519.24000000002}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 102.28, 'unrealized_pnl': 144516098.94138, 'market_value': 144715153.76}}"
2023-06-23T00:00:00,153648340.67308,9436076.44308,143648340.67308,1436.4834067308,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 202.47, 'unrealized_pnl': 77237.53120000006, 'market_value': 228791.1}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 150.23, 'unrealized_pnl': -31089.623999999996, 'market_value': 92842.14}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1546.11, 'unrealized_pnl': 48220.384499999986, 'market_value': 137603.78999999998}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 101.6, 'unrealized_pnl': 143553972.38138, 'market_value': 143753027.2}}"
2023-06-24T00:00:00,155563088.39308003,9436076.44308,145563088.39308,1455.6308839308,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 204.59, 'unrealized_pnl': 79633.13120000006, 'market_value': 231186.7}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 156.86, 'unrealized_pnl': -26992.283999999985, 'market_value': 96939.48000000001}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1525.33, 'unrealized_pnl': 46370.9645, 'market_value': 135754.37}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 102.95, 'unrealized_pnl': 145464076.58138, 'market_value': 145663131.4}}"
2023-06-25T00:00:00,152835316.78308,9436076.44308,142835316.78307998,1428.3531678307997,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 196.14, 'unrealized_pnl': 70084.63120000003, 'market_value': 221638.19999999998}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 153.12, 'unrealized_pnl': -29303.603999999992, 'market_value': 94628.16}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1532.98, 'unrealized_pnl': 47051.81450000001, 'market_value': 136435.22}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 101.03, 'unrealized_pnl': 142747483.94138, 'market_value': 142946538.76}}"
2023-06-26T00:00:00,152337306.57308003,9436076.44308,142337306.57308003,1423.3730657308004,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 205.08, 'unrealized_pnl': 80186.83120000007, 'market_value': 231740.40000000002}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 157.74, 'unrealized_pnl': -26448.44399999999, 'market_value': 97483.32}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1514.93, 'unrealized_pnl': 45445.364500000025, 'market_value': 134828.77000000002}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.67, 'unrealized_pnl': 142238122.82138002, 'market_value': 142437177.64000002}}"
2023-06-27T00:00:00,151383219.35308,9436076.44308,141383219.35308,1413.8321935308002,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 200.77, 'unrealized_pnl': 75316.53120000006, 'market_value': 226870.1}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 153.37, 'unrealized_pnl': -29149.103999999992, 'market_value': 94782.66}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1531.35, 'unrealized_pnl': 46906.7445, 'market_value': 136290.15}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.0, 'unrealized_pnl': 141290145.18138, 'market_value': 141489200.0}}"
2023-06-28T00:00:00,161200471.78308,9436076.44308,151200471.78307998,1512.0047178308,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 204.08, 'unrealized_pnl': 79056.83120000007, 'market_value': 230610.40000000002}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 154.25, 'unrealized_pnl': -28605.263999999996, 'market_value': 95326.5}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1459.64, 'unrealized_pnl': 40524.55450000001, 'market_value': 129907.96}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 106.94, 'unrealized_pnl': 151109495.66138, 'market_value': 151308550.48}}"
2023-06-29T00:00:00,152483478.93308,9436076.44308,142483478.93308,1424.8347893307998,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 201.21, 'unrealized_pnl': 75813.73120000007, 'market_value': 227367.30000000002}, 'GAZP': {'quantity': 618.0, 'average_price': 200.5368349514563, 'current_price': 145.83, 'unrealized_pnl': -33808.82399999999, 'market_value': 90122.94}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1540.41, 'unrealized_pnl': 47713.084500000026, 'market_value': 137096.49000000002}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.78, 'unrealized_pnl': 142393760.94138, 'market_value': 142592815.76}}"
2023-06-30T00:00:00,154368434.73408002,9448148.40408,144368434.73408002,1443.6843473408003,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 197.07, 'unrealized_pnl': 71135.53120000006, 'market_value': 222689.1}, 'GAZP': {'quantity': 557.0, 'average_price': 200.82549910233394, 'current_price': 154.66, 'unrealized_pnl': -25714.183000000005, 'market_value': 86145.62}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1537.41, 'unrealized_pnl': 47446.084500000026, 'market_value': 136829.49000000002}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 102.11, 'unrealized_pnl': 144275567.30138, 'market_value': 144474622.12}}"
2023-07-01T00:00:00,150310462.51908,9459032.95908,140310462.51908,1403.1046251908,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 209.2, 'unrealized_pnl': 84842.43120000005, 'market_value': 236396.0}, 'GAZP': {'quantity': 502.0, 'average_price': 201.14591235059763, 'current_price': 154.9, 'unrealized_pnl': -23215.448000000004, 'market_value': 77759.8}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1545.4, 'unrealized_pnl': 48157.19450000001, 'market_value': 137540.6}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 99.23, 'unrealized_pnl': 140200678.34138, 'market_value': 140399733.16}}"
2023-07-02T00:00:00,150290335.06908,9468928.00908,140290335.06908002,1402.9033506908002,20,{},4,"{'SBER': {'quantity': 1130.0, 'average_price': 134.11820247787605, 'current_price': 201.2, 'unrealized_pnl': 75802.43120000005, 'market_value': 227356.0}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 155.29, 'unrealized_pnl': -20889.118000000002, 'market_value': 70191.08}, 'NVTK': {'quantity': 89.0, 'average_price': 1004.307926966292, 'current_price': 1553.66, 'unrealized_pnl': 48892.334500000026, 'market_value': 138275.74000000002}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 99.22, 'unrealized_pnl': 140186529.42138, 'market_value': 140385584.24}}"
2023-07-03T00:00:00,155934528.45563,9491923.405630002,145934528.45563,1459.3452845563,20,{},4,"{'SBER': {'quantity': 1017.0, 'average_price': 134.21651941986227, 'current_price': 202.23, 'unrealized_pnl': 69169.70975000007, 'market_value': 205667.91}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 153.96, 'unrealized_pnl': -21490.278000000006, 'market_value': 69589.92}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1508.58, 'unrealized_pnl': 40751.60249999999, 'market_value': 122194.98}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 103.22, 'unrealized_pnl': 145846097.42138, 'market_value': 146045152.24}}"
2023-07-04T00:00:00,152753353.76398003,9505379.973980002,142753353.76398,1427.5335376398,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 205.75, 'unrealized_pnl': 65425.36810000005, 'market_value': 188467.0}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 155.46, 'unrealized_pnl': -20812.278000000006, 'market_value': 70267.92}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1575.23, 'unrealized_pnl': 46150.2525, 'market_value': 127593.63}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.97, 'unrealized_pnl': 142662590.42138, 'market_value': 142861645.24}}"
2023-07-05T00:00:00,151454747.40398002,9505379.973980002,141454747.40398002,1414.5474740398001,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 201.88, 'unrealized_pnl': 61880.44810000004, 'market_value': 184922.08}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 149.82, 'unrealized_pnl': -23361.558000000005, 'market_value': 67718.64}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1513.99, 'unrealized_pnl': 41189.8125, 'market_value': 122633.19}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.06, 'unrealized_pnl': 141375038.70138, 'market_value': 141574093.52}}"
2023-07-06T00:00:00,157882400.59397998,9505379.973980002,147882400.59397998,1478.8240059397997,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 203.9, 'unrealized_pnl': 63730.768100000045, 'market_value': 186772.4}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 150.71, 'unrealized_pnl': -22959.278000000006, 'market_value': 68120.92}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1536.1, 'unrealized_pnl': 42980.72249999999, 'market_value': 124424.09999999999}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 104.6, 'unrealized_pnl': 147798648.38138, 'market_value': 147997703.2}}"
2023-07-07T00:00:00,152505536.96398,9505379.973980002,142505536.96398,1425.0553696398,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 207.89, 'unrealized_pnl': 67385.60810000004, 'market_value': 190427.24}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 153.27, 'unrealized_pnl': -21802.157999999996, 'market_value': 69278.04000000001}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1473.31, 'unrealized_pnl': 37894.7325, 'market_value': 119338.11}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 100.8, 'unrealized_pnl': 142422058.78138, 'market_value': 142621113.6}}"
2023-07-08T00:00:00,154321980.08398,9505379.973980002,144321980.08398,1443.2198008398,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 207.0, 'unrealized_pnl': 66570.36810000005, 'market_value': 189612.0}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 152.6, 'unrealized_pnl': -22104.998000000007, 'market_value': 68975.2}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1553.55, 'unrealized_pnl': 44394.1725, 'market_value': 125837.55}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 102.08, 'unrealized_pnl': 144233120.54138, 'market_value': 144432175.35999998}}"
2023-07-09T00:00:00,156172239.52398,9505379.973980002,146172239.52398,1461.7223952397999,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 205.59, 'unrealized_pnl': 65278.80810000005, 'market_value': 188320.44}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 149.71, 'unrealized_pnl': -23411.278000000006, 'market_value': 67668.92}, 'NVTK': {'quantity': 81.0, 'average_price': 1005.4737962962963, 'current_price': 1545.51, 'unrealized_pnl': 43742.932499999995, 'market_value': 125186.31}, 'MGNT': {'quantity': 1414892.0, 'average_price': 0.140685521311874, 'current_price': 103.39, 'unrealized_pnl': 146086629.06138, 'market_value': 146285683.88}}"
2023-07-10T00:00:00,144646150.61775002,9533118.557750003,134646150.61775002,1346.4615061775,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 208.92, 'unrealized_pnl': 68329.08810000005, 'market_value': 191370.72}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 151.69, 'unrealized_pnl': -22516.318, 'market_value': 68563.88}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1566.11, 'unrealized_pnl': 40822.6805, 'market_value': 114326.03}, 'MGNT': {'quantity': 1273403.0, 'average_price': 0.14076946799245801, 'current_price': 105.81, 'unrealized_pnl': 134559515.16715002, 'market_value': 134738771.43}}"
2023-07-11T00:00:00,125361622.43395002,9550937.243950004,115361622.43395002,1153.6162243395004,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 202.82, 'unrealized_pnl': 62741.488100000046, 'market_value': 185783.12}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 154.88, 'unrealized_pnl': -21074.43800000001, 'market_value': 70005.76}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1533.84, 'unrealized_pnl': 38466.970499999996, 'market_value': 111970.31999999999}, 'MGNT': {'quantity': 1146063.0, 'average_price': 0.14086274196968232, 'current_price': 100.73, 'unrealized_pnl': 115281488.41335002, 'market_value': 115442925.99000001}}"
2023-07-12T00:00:00,117754065.14153002,9566974.061530003,107754065.14153,1077.5406514153,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 207.1, 'unrealized_pnl': 66661.96810000006, 'market_value': 189703.6}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 151.58, 'unrealized_pnl': -22566.038, 'market_value': 68514.16}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1516.07, 'unrealized_pnl': 37169.760500000004, 'market_value': 110673.11}, 'MGNT': {'quantity': 1031457.0, 'average_price': 0.14096637966488185, 'current_price': 104.53, 'unrealized_pnl': 107672799.45093001, 'market_value': 107818200.21000001}}"
2023-07-13T00:00:00,104355645.45138,9581407.141380003,94355645.45138,943.5564545138,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 209.74, 'unrealized_pnl': 69080.20810000005, 'market_value': 192121.84}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 155.43, 'unrealized_pnl': -20825.838000000003, 'market_value': 70254.36}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1531.71, 'unrealized_pnl': 38311.480500000005, 'market_value': 111814.83}, 'MGNT': {'quantity': 928312.0, 'average_price': 0.14108153209265853, 'current_price': 101.69, 'unrealized_pnl': 94269079.60078, 'market_value': 94400047.28}}"
2023-07-14T00:00:00,95252203.20321,9594396.983210003,85252203.20321,852.5220320320999,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 208.48, 'unrealized_pnl': 67926.04810000004, 'market_value': 190967.68}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 157.49, 'unrealized_pnl': -19894.717999999993, 'market_value': 71185.48000000001}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1503.46, 'unrealized_pnl': 36249.230500000005, 'market_value': 109752.58}, 'MGNT': {'quantity': 835481.0, 'average_price': 0.1412094797966681, 'current_price': 102.08, 'unrealized_pnl': 85167922.64261, 'market_value': 85285900.48}}"
2023-07-15T00:00:00,84132788.64485002,9606087.854850003,74132788.64485002,741.3278864485002,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 205.11, 'unrealized_pnl': 64839.12810000006, 'market_value': 187880.76}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 155.64, 'unrealized_pnl': -20730.918000000005, 'market_value': 70349.28}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1545.73, 'unrealized_pnl': 39334.94050000001, 'market_value': 112838.29000000001}, 'MGNT': {'quantity': 751933.0, 'average_price': 0.1413516440294548, 'current_price': 98.62, 'unrealized_pnl': 74049345.49425001, 'market_value': 74155632.46000001}}"
2023-07-16T00:00:00,78393515.99134001,9616609.611340003,68393515.99134,683.9351599134,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 209.05, 'unrealized_pnl': 68448.16810000007, 'market_value': 191489.80000000002}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 152.23, 'unrealized_pnl': -22272.238000000012, 'market_value': 68807.95999999999}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1530.54, 'unrealized_pnl': 38226.0705, 'market_value': 111729.42}, 'MGNT': {'quantity': 676740.0, 'average_price': 0.14150960377693061, 'current_price': 101.08, 'unrealized_pnl': 68309113.99074, 'market_value': 68404879.2}}"
2023-07-17T00:00:00,73670226.24416,9626079.234160002,63670226.244160004,636.7022624416,20,{},4,"{'SBER': {'quantity': 916.0, 'average_price': 134.3249256550218, 'current_price': 192.86, 'unrealized_pnl': 53618.12810000006, 'market_value': 176659.76}, 'GAZP': {'quantity': 452.0, 'average_price': 201.50486283185842, 'current_price': 152.2, 'unrealized_pnl': -22285.79800000001, 'market_value': 68794.4}, 'NVTK': {'quantity': 73.0, 'average_price': 1006.895198630137, 'current_price': 1488.51, 'unrealized_pnl': 35157.8805, 'market_value': 108661.23}, 'MGNT': {'quantity': 609066.0, 'average_price': 0.1416851153077007, 'current_price': 104.57, 'unrealized_pnl': 63603736.03356, 'market_value': 63690031.62}}"
